code,ticker,company_name,sector,best_variant,theme_text_regenerated,theme_text_regenerated_compact
2198,2198.T,アイ・ケイ・ケイホールディングス,サービス業,theme_bodyleft,"ー 7 4 仕 0 【 株 式 】 & 四 9 【 株 主 町 閉 .4 〉 庸 10. 1 阪 エ ム ・ ケ イ ・ パ ー ト ナ ー ズ ( 13 り な 3 肥 . 4 ー → 一 > 而 子 和 斗 志 幻 4 ー 4 ー → 1 , 4 阜 ー → い 一 己 資 本 9 , 自 引 枩 15. 東 P 高 安 ー 4 幻 7 引 ( 9 5 3 1 【 指 標 等 】 く 10 〉 金 子 時 高 安 日 ・ ROE 14 予 に 本 マ ス タ 8 7 221ROA 予 7 ー 払 賀 銀 行 8 78 4 調 ー 株 益 7 749 1 最 純 益 ( 」 の 1 , く 信 〉 第 ・ 定 . 設 備 1 予 1 4 日 川 0 【 臂 嶮 念 子 斗 志 ・ 、 年 凵 双 5 年 満 0","ー74仕0【株式】&四9【株主町閉.4〉庸10.1阪エム・ケイ・パートナーズ(13りな3肥.4ー→一>而子和斗志幻4ー4ー→1,4阜ー→い一己資本9,自引枩15.東P高安ー4幻7引(9531【指標等】く10〉金子時高安日・ROE14予に本マスタ87221ROA予7ー払賀銀行8784調ー株益77491最純益(」の1,く信〉第・定.設備1予14日川0【臂嶮念子斗志・、年凵双5年満0"
2201,2201.T,森永製菓,食料品,theme_wide,"【 株 式 】 7 俐 【 株 ド ー わ ー 彰 グ ← 本 社 24 ー ー 【 指 標 等 】 く ー わ 永 津 人 龕 安 統 日 ・ ROE ー ー く 外 〉 凹 : 24 3 ""OO ROA く 投 信 〉 凹 2. 4","【株式】7俐【株ドーわー彰グ←本社24ーー【指標等】くーわ永津人龕安統日・ROEーーく外〉凹:243""OOROAく投信〉凹2.4"
2204,2204.T,中村屋,食料品,theme_bodyleft,コ 幻 絽 昭 肥 Ⅱ 99 1 会 効 疋 は 粉 行 イ す ー 、 ー ' ョ 行 産 ン 製 プ 員 島 ・ ・ 一 ・ 目 ニ 日 ・ 日 ・ ト く く 去 安 5 0 仕 ー し 1 -1 -1 -1,コ幻絽昭肥Ⅱ991会効疋は粉行イすー、ー'ョ行産ン製プ員島・・一・目ニ日・日・トくく去安50仕ーし1-1-1-1
2206,2206.T,江崎グリコ,食料品,theme_bodyleft,"ー 7 【 株 式 】 & 1 021 1 ↓ 1 19. 東 P 2 1 ー 5 ー 36 分 1 → 1.1 分 1 → 1 健 → ー 高 4 【 株 丿 , 14 く な 肥 〉 庸 1 1 婦 乢 4 安 川 3 響 8 大 保 険 ン ス 0 自 社 共 栄 ム 7 , 行 3 ・ ( 5 【 指 標 等 】 く 肥 〉 大 日 本 印 刷 4 7 4 ロ 0 3 丘 ー 289 4.2 1 2 1 ム 6 1 ( ム 3 ) 高 安 呂 ・ 2 4 引 8 4 加 1 4 43. ) 4 402 国 人 ROE ー 予 4 ・ オ ー エ ム 例 ・ エ ス エ ス ビ ー ・ ク ラ イ ア ROA ー 予 ン ト オ ム コ ミ ス 1 俿 ( ー 5 ) 調 整 ー 株 益 最 高 0 鼠 3 ) 幻 , く 信 〉 7.7 第 ・ 定 7.4 、","ー7【株式】&10211↓119.東P21ー5ー36分1→1.1分1→1健→ー高4【株丿,14くな肥〉庸11婦乢4安川3響8大保険ンス0自社共栄ム7,行3・(5【指標等】く肥〉大日本印刷474ロ03丘ー2894.2121ム61(ム3)高安呂・24引84加1443.)4402国人ROEー予4・オーエム例・エスエスビー・クライアROAー予ントオムコミス1俿(ー5)調整ー株益最高0鼠3)幻,く信〉7.7第・定7.4、"
2207,2207.T,ｍｅｉｔｏ,食料品,theme_wide,"【 株 式 】 俐 【 株 ド 乢 名 コ . 5 5 例 → ー 自 社 取 ド 先 会 一 ー 5 7 資 本 引 : 大 川 共 立 銀 , 、 安 き 比 事 6 ー 名 運 東 島 ィ 贔 “ 東 長 ガ ス 24 ー ROE 5 ー く 外 〉 く 24 3 ROA く 投 信 〉 2","【株式】俐【株ド乢名コ.55例→ー自社取ド先会一ー57資本引:大川共立銀,、安き比事6ー名運東島ィ贔“東長ガス24ーROE5ーく外〉く243ROAく投信〉2"
2208,2208.T,ブルボン,食料品,theme_bodyleft,ー 5 ー 男 ー 1 告 品 町 顰 ー 日 田 【 自 公 亠 リ フ 第 告 北 告 吉 亠 ー 0 . 黜 4 ・ 11 2 丿 1 1 5 6 細 : 招 幻 師 側 1 4 9 ル ス,ー5ー男ー1告品町顰ー日田【自公亠リフ第告北告吉亠ー0.黜4・112丿1156細:招幻師側149ルス
2209,2209.T,井村屋グループ,食料品,theme_wide,"5 【 株 式 】 ー 俐 【 株 ド 名 コ 書 2 → ー 日 本 マ ス ヨ 日 一 務 ) く 2 〉 市 l'i 銀 ー ー 本 , い ・ 取 ル - 株 会 安 き 比 事 脇 日 本 カ ス ヒ デ ィ 龜 ー り そ な 翆 行 行 ( 9 幻 0 有 3 : 割 村 店 24 ー 4 【 指 標 等 】 〉 ・ 本 武 甼 商 幻 龕 安 統 ド 0 ・ 00 ・ 、 0 、 0 0 、 0 24 3 ZS ROA & 脇 4 く 投 信 〉 & 2","5【株式】ー俐【株ド名コ書2→ー日本マスヨ日一務)く2〉市l'i銀ーー本,い・取ル-株会安き比事脇日本カスヒディ龜ーりそな翆行行(9幻0有3:割村店24ー4【指標等】〉・本武甼商幻龕安統ド0・00・、0、00、0243ZSROA&脇4く投信〉&2"
2211,2211.T,不二家,食料品,theme_bodyleft,"ー 7 0.5 俿 4 三 33 カ ( 2 り 11 三 347 カ 東 P 高 44 19 , 4 1 【 株 式 】 & 7 材 【 株 1 12 な な 肥 〉 庸 阪 山 崎 製 パ ン い 3 日 本 了 ス タ ー 災 託 日 1 4 1 ー 生 3 〉 而 一 栄 璉 株 会 Ⅱ 己 資 本 ー 藤 ) 琳 太 郎 肥 0.4 ~ 5 亠 3 響 「 31 , ゴ ー ル ド マ ン ・ サ ッ ク ス ・ バ ン ク 高 安 呂 ・ ROE 1. 予 材 ー ・ , 褓 険 シ ャ , ン 9 3 51 調 整 ー 株 益 0 富 2 月 6 , く 0 1. ・ 足 人 .4 第 △ 1. 設 備 資 , 、 1 ・ 、 年 、 ( 5 年 満 4 ・ 脇 )","ー70.5俿4三33カ(2り11三347カ東P高4419,41【株式】&7材【株112なな肥〉庸阪山崎製パンい3日本了スター災託日141ー生3〉而一栄璉株会Ⅱ己資本ー藤)琳太郎肥0.4~5亠3響「31,ゴールドマン・サックス・バンク高安呂・ROE1.予材ー・,褓険シャ,ン9351調整ー株益0富2月6,く01.・足人.4第△1.設備資,、1・、年、(5年満4・脇)"
2212,2212.T,山崎製パン,食料品,theme_bodyleft,"ー 5 42 43 ー 7 4.3 【 株 式 】 & 飛 【 株 ) 朝 5 , 7 名 く な 肥 > 庸 80. 1 8 れ 1 東 P 第 : 0.1 Ⅱ 己 資 本 37 , G3 ー イ 期 団 第 刧 ( ) 島 安 ま 比 本 社 、 0 147 響 「 み 丸 紅 8 よ 2 1 引 1 【 指 標 等 】 く 肥 〉 引 2 引 加 48 1 ROA 予 4 く 国 5 ー 効 〉 4 1 最 ( な 肥 ) 【 、 】 社 島 浩 . ~ 島","ー54243ー74.3【株式】&飛【株)朝5,7名くな肥>庸80.18れ1東P第:0.1Ⅱ己資本37,G3ーイ期団第刧()島安ま比本社、0147響「み丸紅8よ21引1【指標等】く肥〉引2引加481ROA予4く国5ー効〉41最(な肥)【、】社島浩.~島"
2215,2215.T,第一屋製パン,食料品,theme_wide,"【 株 式 】 四 俐 【 株 ド 7 例 く な 貶 4 牆 絵 行 ・ 7 務 ) く 2 〉 市 継 員 栄 資 本 6 : 日 本 マ ス タ ヨ 既 日 加 第 0 → ー . 7 安 き 比 事 和 応 島 ー 有 3 , 742 s B 7 7 24 ー 【 指 標 等 】 く ー わ 継 員 智 博 ROE 7. を ー く 外 〉 & 2 24 3 材 ー ー ROA 2 く 投 信 〉 0","【株式】四俐【株ド7例くな貶4牆絵行・7務)く2〉市継員栄資本6:日本マスタヨ既日加第0→ー.7安き比事和応島ー有3,742sB7724ー【指標等】くーわ継員智博ROE7.をーく外〉&2243材ーーROA2く投信〉0"
2216,2216.T,カンロ,食料品,theme_bodyleft,"ー 5 0.0 ー 7 45 2 ー 17 & 5 121 17. 19. 東 S 【 株 式 】 & ー 【 株 ド 1 朝 3 く な 肥 〉 庸 ゅ ー 1 阪 二 菱 商 事 4 Ⅱ 己 資 本 14 7 一 日 を 行 45 ー → ー 5 阜 、 3 興 4 0 10 ー 響 「 10 , リ バ ( L 。 、 M 1 2914 4 1 ー 【 指 標 等 】 4 ー 第 当 ツ 囲 ー 13 244 幻 和 1 最 純 益 ( な 肥 ) 恥 2 戸 年 、 ( 0 年 満 、 ) 、 盟 0 チ ・ ・ 【 村 田 第 部","ー50.0ー7452ー17&512117.19.東S【株式】&ー【株ド1朝3くな肥〉庸ゅー1阪二菱商事4Ⅱ己資本147一日を行45ー→ー5阜、3興4010ー響「10,リバ(L。、M1291441ー【指標等】4ー第当ツ囲ー13244幻和1最純益(な肥)恥2戸年、(0年満、)、盟0チ・・【村田第部"
2217,2217.T,モロゾフ,食料品,theme_bodyleft,"33 四 【 株 式 】 & ー 7 7 0 【 株 1 IO 14 幻 閉 .1> 庸 ffD 17. 8 2 料 第 = 仇 1 阪 日 本 ス タ 4 氈 日 ー 0 → 1 , 00 ・ 菱 00 銀 行 、 0 四 よ 2 → 7 Ⅱ 己 資 本 19 , 7 山 陽 電 18 2 17 ム 5 33 物 「 1 24 37 1 【 指 標 等 】 く 4 ・ 1> 期 岡 迪 子 韻 益 ( 1) 7 【 役 員 叩 旧 信 二 第 ⅱ 岡 41 4 1 調 ー 株 益 高 安 呂 ROE 俺 く 円 > ー : 勳 橆 5 、","33四【株式】&ー770【株1IO14幻閉.1>庸ffD17.82料第=仇1阪日本スタ4氈日ー0→1,00・菱00銀行、0四よ2→7Ⅱ己資本19,7山陽電18217ム533物「124371【指標等】く4・1>期岡迪子韻益(1)7【役員叩旧信二第ⅱ岡4141調ー株益高安呂ROE俺く円>ー:勳橆5、"
2220,2220.T,亀田製菓,食料品,theme_bodyleft,"【 株 式 】 & ー 7 & ま 11 東 P 2 1 ー 5 & 3 高 47 【 株 主 1 14 , 7 名 閉 コ 〉 庸 1 阪 ] 工 イ イ 幻 0 24 四 い 一 己 資 本 , 鰓 7 安 高 安 呂 ・ 2 4 4 421 .7 第 4.7 ・ 、 年 & 2 、 ( 5 年 満 & 幻 ) ノ い ・ 3 比 、 0 0 本 0 = ← デ 40 出 00 0 0 【 指 標 等 】 く 4 ・ 3 〉 キ ッ コ ー マ ン ( ー 5 ) 調 株 益 韻 益 ( 幻 ① 4 , 石 7 【 役 一 以 NL R. ジ ュ ネ ジ ャ 資 7 , 北 1 予 8 , 竫 、 木 紀 ー 、 林 章 fi ・ 郎 ・ 扣","【株式】&ー7&ま11東P21ー5&3高47【株主114,7名閉コ〉庸1阪]工イイ幻024四い一己資本,鰓7安高安呂・244421.7第4.7・、年&2、(5年満&幻)ノい・3比、00本0=←デ40出0000【指標等】く4・3〉キッコーマン(ー5)調株益韻益(幻①4,石7【役一以NLR.ジュネジャ資7,北1予8,竫、木紀ー、林章fi・郎・扣"
2221,2221.T,岩塚製菓,食料品,theme_wide,24 → ー B5h (IGO% ー → 【 株 式 】 珥 俐 【 株 ド 名 く ① ー 皿 リ ′ ( ロ ) 行 務 ) く 2 〉 市 第 ′ 行 皀 本 み す ほ 雰 ( ア ジ ア ン 復 5 4 第 四 ジ ェ ー シ ー ビ ー 24 ー 3 4 【 指 標 等 】 〉 龕 安 統 日 ・ ROE 脇 予 ー 第 ′ 券 ROA / ー ン ・ ト ラ ス ト (AVF,24→ーB5h(IGO%ー→【株式】珥俐【株ド名く①ー皿リ′(ロ)行務)く2〉市第′行皀本みすほ雰(アジアン復54第四ジェーシービー24ー34【指標等】〉龕安統日・ROE脇予ー第′券ROA/ーン・トラスト(AVF
2222,2222.T,寿スピリッツ,食料品,theme_bodyleft,"21.9 8.11 10. 4 東 P 3 ー → ー → 高 3 1 1 安 ー ( 8 2 1 21 1 1 2 1 高 安 呂 ・ 【 株 式 】 & ー 7 【 株 , $07 名 閉 コ 〉 庸 1 [ 工 ス カ リ び 工 国 4 2 日 本 マ ス タ ヨ ー 初 & 9 Ⅱ 己 資 本 , 日 本 カ ス ト プ れ 1 2 阜 比 、 、 0 険 合 00 銀 行 ~ 4 【 指 標 等 】 く 4 ・ 3 〉 ・ フ ァ ン ド 27 一 ROE 脇 予 商 に 中 金 1 1 ROA な 予 福 山 通 運 1 い 四 5 ー 1 1 調 整 ー 株 益 ー 1 ー ( 幻 .3 ) 10 , 1 く 信 〉 ・ 定 ・ 572 、 , 虹 華 、 7 資 1 予 3 , い ル ・ ( 役 員 静 可 越 誠 剛 本","21.98.1110.4東P3ー→ー→高311安ー(821211121高安呂・【株式】&ー7【株,$07名閉コ〉庸1[工スカリび工国42日本マスタヨー初&9Ⅱ己資本,日本カストプれ12阜比、、0険合00銀行~4【指標等】く4・3〉・ファンド27一ROE脇予商に中金11ROAな予福山通運1い四5ー11調整ー株益ー1ー(幻.3)10,1く信〉・定・572、,虹華、7資1予3,いル・(役員静可越誠剛本"
2224,2224.T,コモ,食料品,theme_bodyleft,っ 1 -5 -5 -5 -5 4 -5 -5 4 4 っ 効 定 己 榊 社 会 ′ 「 己 一 行 粉 ル 了 持 g 木 川 ー に 六 ー 株 【 舟 舟 自 富 十 日 フ 富 自 5 政 い 金 債 幻 ① 益 盟 1 1 ー 1 東 9 9 ル ス,っ1-5-5-5-54-5-544っ効定己榊社会′「己一行粉ル了持g木川ーに六ー株【舟舟自富十日フ富自5政い金債幻①益盟11ー1東99ルス
2226,2226.T,湖池屋,食料品,theme_bodyleft,"12. ー ↓ 11 幻 . 4 東 S 例 、 ー 5 ( 2 ⅱ ) ( り ー 7 リ ュ ー ・ ビ ー ・ フ ァ イ 9 生 3 〉 而 小 搬 川 の 会 一 団 1 阪 日 清 食 IIILD 2 和 4 【 株 式 】 & 10 G70 飛 【 株 1 菊 3 名 く 幻 ① 庸 → ー Ⅱ 己 資 本 173 ン 16 ( 2 の 8 MS Ⅳ ク ラ イ ア ン ト セ キ ュ 高 師 安 呂 ・ 2 4 0 44(Ä) 4 国 人 ・ コ 国 【 指 標 等 】 く 4 ・ 3 〉 リ テ ィ ー ズ 7 凵 ROE 1 よ 予 1 & ハ モ ル ガ ン 装 券 4 9 田 美 奈 ROA 脇 予 7 議 ー 調 株 益 韻 益 ( 幻 ① 2 , く 外 国 > ー く 浮 動 株 月 5","12.ー↓11幻.4東S例、ー5(2ⅱ)(りー7リュー・ビー・ファイ9生3〉而小搬川の会一団1阪日清食IIILD2和4【株式】&10G70飛【株1菊3名く幻①庸→ーⅡ己資本173ン16(2の8MSⅣクライアントセキュ高師安呂・24044(Ä)4国人・コ国【指標等】く4・3〉リティーズ7凵ROE1よ予1&ハモルガン装券49田美奈ROA脇予7議ー調株益韻益(幻①2,く外国>ーく浮動株月5"
2229,2229.T,カルビー,食料品,theme_bodyleft,"値 9 ー 7 Ⅱ . 1 1 & 1 東 P 2 1 ー 5 ー 37 8 ( 幻 O(M り 高 1 安 値 6 f3D 高 安 呂 ・ 2 1 31 訂 加 71 自 社 變 業 員 持 幻 3 ( 15 ) 戸 年 00 、 年 ム 0 、 ト 781 最 高 ( 幻 .3 ) , メ ロ ン 14 一 7 ( の 【 株 式 】 & 1 9 四 飛 【 株 1 均 1 幻 名 閉 コ 〉 1 匯 既 ン リ ト レ ー ロ ー バ ル イ ン ベ ス 4 , 祐 7 断 ト メ ン ツ 2 , 記 資 本 期 諸 己 ん 量 阜 ー 当 認 ン ク Ⅷ は 0 ) 【 指 標 等 】 く 4 ・ 3 〉 日 本 カ ス ト デ れ 景 ロ ( 2 の ROE 1 住 鵯 い C ・ ラ イ ベ ー ト ・ リ ミ テ ( 幻 ) ROA & - ッ C 一 円 バ ン ク ・ オ プ ・ ニ ュ ー ヨ ー ク ・ 調 整 ー 株 益 7 4 ー 1","値9ー7Ⅱ.11&1東P21ー5ー378(幻O(Mり高1安値6f3D高安呂・2131訂加71自社變業員持幻3(15)戸年00、年ム0、ト781最高(幻.3),メロン14一7(の【株式】&19四飛【株1均1幻名閉コ〉1匯既ンリトレーローバルインベス4,祐7断トメンツ2,記資本期諸己ん量阜ー当認ンクⅧは0)【指標等】く4・3〉日本カストデれ景ロ(2のROE1住鵯いC・ライベート・リミテ(幻)ROA&-ッC一円バンク・オプ・ニューヨーク・調整ー株益74ー1"
2264,2264.T,森永乳業,食料品,theme_bodyleft,"34 ー .07 カ ( 4 例 聞 & 4 ー 7 【 株 式 】 & 91 9 行 【 株 第 盟 町 閉 コ 〉 庸 , SM 肬 ~ 読 ロ ( ー ー ミ 井 第 友 Ⅱ 己 資 本 , 銀 ) 2 11 5 圏 ) 物 「 品 J ツ レ ガ ン ・ チ , ー ス ・ バ 1 【 指 標 等 】 く 4 ・ 3 〉 森 永 製 、 . % , 、 1 ( ) 2 ROA 1 住 予 00170 12 9 調 整 ー 株 益 」 円 農 林 中 央 全 庫 1 1 1 四 45 最 高 ( .3 ) 61 , 間 7 く 外 国 〉 ー く 浮 動 株 月 ム 戸 年 . 0 、 【 寝 叫 大 一 大 川","34ー.07カ(4例聞&4ー7【株式】&919行【株第盟町閉コ〉庸,SM肬~読ロ(ーーミ井第友Ⅱ己資本,銀)2115圏)物「品Jツレガン・チ,ース・バ1【指標等】く4・3〉森永製、.%,、1()2ROA1住予00170129調整ー株益」円農林中央全庫111四45最高(.3)61,間7く外国〉ーく浮動株月ム戸年.0、【寝叫大一大川"
2266,2266.T,六甲バター,食料品,theme_bodyleft,"ー 5 冊 .3 公 2 側 カ : 仇 1 ー → 1. 35 ー 7 【 株 式 】 & 幻 4 【 株 ド ) 7 1 名 く な 肥 〉 庸 東 P 2 1 高 安 比 0 、 0 ー ー 00 住 ( 読 銀 行 ~ 、 0 ー 恥 気 9 貶 ー 響 「 7 : エ ム エ ス テ ィ 保 険 サ ー ビ ス 15 1 高 師 安 呂 ・ 2 材 1 加 14 1 石 材 43 .4 第 △ ・ 、 年 、 ( 5 年 満 4 S) 【 指 標 等 】 4 な 肥 〉 ROE 13 な 今 津 韻 益 ( 肥 ) 3 , 431 設 備 4 予 2245 予 2 , 梺 1 3 等 宏 和","ー5冊.3公2側カ:仇1ー→1.35ー7【株式】&幻4【株ド)71名くな肥〉庸東P21高安比0、0ーー00住(読銀行~、0ー恥気9貶ー響「7:エムエスティ保険サービス151高師安呂・2材1加141石材43.4第△・、年、(5年満4S)【指標等】4な肥〉ROE13な今津韻益(肥)3,431設備4予2245予2,梺13等宏和"
2267,2267.T,ヤクルト本社,食料品,theme_bodyleft,"ー 7 四 2.11 1 & な 1 東 P 2 料 & 4 圏 : 0.1 17 , 1 17 , 1 高 値 安 刪 期 5 0 い ( 5 恠 9 2 76 務 く 生 3 而 フ シ プ イ ア Ⅲ 第 1 , 日 ・ カ ス ト デ ィ 信 託 ロ 1 2 ( 3.1) 尚 3 9 【 指 標 等 】 く 4 ・ 3 〉 ス テ ー ト ス ト リ ー ト B ウ 工 ス ト ト リ 5 ( ) ROE 円 . ー テ ィ ROA 脇 - 訂 C ・ ク ラ イ ア ン ト ・ オ ム ニ バ 調 整 ー 株 益 一 円 ス ・ ア カ ウ ン ト ( 1.4 ) 最 高 ( 幻 .3 ) 51 , JP モ ル ガ ン ・ チ ェ ー ス ・ バ ン ク 781 ( 1.1) く 紗 国 〉 義 - 効 〉 95 、","ー7四2.111&な1東P2料&4圏:0.117,117,1高値安刪期50い(5恠9276務く生3而フシプイアⅢ第1,日・カストディ信託ロ12(3.1)尚39【指標等】く4・3〉ステートストリートBウ工ストトリ5()ROE円.ーティROA脇-訂C・クライアント・オムニバ調整ー株益一円ス・アカウント(1.4)最高(幻.3)51,JPモルガン・チェース・バンク781(1.1)く紗国〉義-効〉95、"
2268,2268.T,Ｂ－Ｒ サーティワン アイスクリーム,食料品,theme_bodyleft,"ー 7 四 3 4.5 【 株 式 】 & 9 , 4 【 株 主 18 名 く な 肥 〉 町 ・ 1 虹 舸 → ー ( り 第 : 1 阜 加 307 JP モ ル ガ ン 券 0 コ Ⅱ 己 資 本 12 , 自 社 従 業 員 持 株 会 02 3 【 指 標 等 】 く 肥 〉 膩 Ⅷ ・ YGCM ク ラ イ ン 高 安 日 ・ ・ ROE 1 脇 予 1 鵯 ト M ・ IXBRD 10 ー 2 ROA ー 予 山 10 ー 401 調 株 益 ) 8 0.0 韻 益 ( 肥 ) 1 , く 外 国 〉 42 動 株 月 43 4 5 4 刈 戸 年 0 、 0 、 年 粤 、 , 00 チ . 【 寝 に 0 、 0 ネ 定 0","ー7四34.5【株式】&9,4【株主18名くな肥〉町・1虹舸→ー(り第:1阜加307JPモルガン券0コⅡ己資本12,自社従業員持株会023【指標等】く肥〉膩Ⅷ・YGCMクライン高安日・・ROE1脇予1鵯トM・IXBRD10ー2ROAー予山10ー401調株益)80.0韻益(肥)1,く外国〉42動株月43454刈戸年0、0、年粤、,00チ.【寝に0、0ネ定0"
2269,2269.T,明治ホールディングス,食料品,theme_bodyleft,"ー 5 ー 7 2 1 1 & 1 東 P ー → 石 務 く 生 3 〉 而 日 ・ カ ス ト ア イ 信 託 ロ Ⅱ 己 資 本 746 , 日 本 生 命 保 険 高 安 比 0 ・ = ← = ← 0 ー ← 00 、 = 、 籾 4 【 指 標 等 】 く 4 ・ 3 〉 高 安 呂 ・ ROE & 俺 ハ 2 ROA 4 予 4 脇 JP モ ル ン ・ チ ェ ー ス ・ バ 3 2 却 1 調 整 ー 株 益 一 円 ン ク 7 7 ( ー 2 ) 認 ー 最 高 ( 3 ) , 7 く 外 国 〉 く 浮 動 株 月 & く ~ 信 月 旧 ー に ' ハ fiIit)J„ll 村 ト 林","ー5ー7211&1東Pー→石務く生3〉而日・カストアイ信託ロⅡ己資本746,日本生命保険高安比0・=←=←0ー←00、=、籾4【指標等】く4・3〉高安呂・ROE&俺ハ2ROA4予4脇JPモルン・チェース・バ32却1調整ー株益一円ンク77(ー2)認ー最高(3),7く外国〉く浮動株月&く~信月旧ーに'ハfiIit)J„ll村ト林"
2270,2270.T,雪印メグミルク,食料品,theme_wide,"7 , 市 日 - マ ス タ イ 日 4 日 本 カ ス ト プ イ 信 託 ー 皀 本 藤 忠 ) ROA ー 会 24 3 第 ー 【 指 標 等 】 〉 自 社 業 ロ 24 ー 3 幻","7,市日-マスタイ日4日本カストプイ信託ー皀本藤忠)ROAー会243第ー【指標等】〉自社業ロ24ー3幻"
2281,2281.T,プリマハム,食料品,theme_bodyleft,15. ー 5 (OA) ー 諸 ⅱ Ⅱ カ 1 & 1 5-- 東 P 高 恠 0 ー 7 値 8 Ⅱ 己 資 本 119 3 学 男 ハ ノ Ⅳ ′ 74 ( 8 亠 ー 響 「 145 日 本 生 命 保 険 盟 1 幻 2 ー 4 【 指 標 等 】 く 4 ・ 3 〉 JP モ ル ガ ン ・ チ ェ ー ス ・ バ 高 安 呂 ・ ROE 一 予 & 鵯 ン ク 781 第 0 2 幻 1 調 整 ー 株 益 幻 70 274 ・ 、 年 、 0 、 年 0 0 ト ・ 第 葉 尚 ? 日 中,15.ー5(OA)ー諸ⅱⅡカ1&15--東P高恠0ー7値8Ⅱ己資本1193学男ハノⅣ′74(8亠ー響「145日本生命保険盟1幻2ー4【指標等】く4・3〉JPモルガン・チェース・バ高安呂・ROE一予&鵯ンク781第02幻1調整ー株益幻70274・、年、0、年00ト・第葉尚?日中
2282,2282.T,日本ハム,食料品,theme_wide,. 8 5 ー & 4 2. 3 東 6 ト 24 ー 例 → れ 一 書 2 → ー 島 【 株 式 】 ー 俐 【 株 ド 2 名 コ 日 マ ス タ ヨ ー ー 日 ・ カ ス ト デ 日 ー 皀 本 印 3 長 安 き 比 事 ス : ト ・ ス ト リ ー ト ・ バ ン 47 【 指 標 等 】 く 02 〉 ss ・ ク ラ イ ア ン ト ・ れ 龕 統 一 安 統 日 ・ ROE 一 脇 ス ・ ア カ ウ ン ト ー 24 3 ー &U 呂 ROA 2,.85ー&42.3東6ト24ー例→れ一書2→ー島【株式】ー俐【株ド2名コ日マスタヨーー日・カストデ日ー皀本印3長安き比事ス:ト・ストリート・バン47【指標等】く02〉ss・クライアント・れ龕統一安統日・ROE一脇ス・アカウントー243ー&U呂ROA2
2286,2286.T,林兼産業,食料品,theme_bodyleft,"ー 5 9.6 1 賃 り 第 0 → 1 東 S 1 1 肥 . 8 飛 1 & 4 ー 7 仡 6 .7 【 株 式 】 & 冊 【 株 け 向 名 く 幻 コ 〉 庸 を 1 1 匯 既 公 財 樹 法 人 中 部 期 団 石 1 新 マ ル , 、 = チ ロ 3 ー 阜 一 生 3 〉 四 而 繧 恵 比 須 商 会 4. 4.0 8 Ⅱ 己 資 本 Ⅱ : 83 日 本 マ ス タ ヨ ロ 皿 「 損 険 ジ ャ パ ン 19 引 【 指 標 等 】 く 4 ・ 3 〉 中 部 哲 17 ( の 代 韻 益 ( 91 ① 肥 【 役 員 川 中 部 哲 二 - 、 5 引 2 4 4 調 ー 株 益 2","ー59.61賃り第0→1東S11肥.8飛1&4ー7仡6.7【株式】&冊【株け向名く幻コ〉庸を11匯既公財樹法人中部期団石1新マル,、=チロ3ー阜一生3〉四而繧恵比須商会4.4.08Ⅱ己資本Ⅱ:83日本マスタヨロ皿「損険ジャパン19引【指標等】く4・3〉中部哲17(の代韻益(91①肥【役員川中部哲二-、5引244調ー株益2"
2288,2288.T,丸大食品,食料品,theme_bodyleft,"ー 7 8 れ 26 引 : 仇 日 ) R カ ( 6 射 ) 37 珥 1 【 株 式 】 & 12 阜 1 f.9 阪 日 本 マ ス タ ヨ 読 日 4 【 株 第 丿 幻 4 名 閉 ① 庸 ー & 1 鬟 5 ・ - 可 東 P 高 G3 、 幻 7 2 1 17 1 15 4 高 安 呂 ・ 一 石 4 ー 15 ・ 、 年 G-3 、 ( 5 年 満 1 幻 、 ) Ⅱ 己 資 本 , 例 0 小 森 記 念 財 団 1 よ 9 【 指 標 等 】 く h.3 〉 日 本 カ ス ト デ ィ 信 龜 1 G3( ) 調 株 益 韻 益 ( 03.3 ) 5 , 孀 、 員 t) 藤 一 7 済 7 , å17 チ ..","ー78れ26引:仇日)Rカ(6射)37珥1【株式】&12阜1f.9阪日本マスタヨ読日4【株第丿幻4名閉①庸ー&1鬟5・-可東P高G3、幻721171154高安呂・一石4ー15・、年G-3、(5年満1幻、)Ⅱ己資本,例0小森記念財団1よ9【指標等】くh.3〉日本カストディ信龜1G3()調株益韻益(03.3)5,孀、員t)藤一7済7,å17チ.."
