code,ticker,company_name,sector,best_variant,theme_text_regenerated,theme_text_regenerated_compact,theme_text_regenerated_normalized,theme_hit_count
1841,1841.T,サンユー建設,建設業,theme_bodyleft,"ー 7 28 3 42 1 .11 76 ~ 【 株 式 】 & 4 , 飛 【 株 応 2 酩 4.3 > Ⅱ 己 資 本 Ⅱ 一 14 , 7 % 門 コ ー ポ レ ー シ ン 和 ( 皿 0 ) 1 ー 生 3 〉 ー 財 団 1 只 社 ( イ ー 7 ー ) Ⅱ 一 時 8 0 響 「 Ⅱ ' フ リ こ パ ネ ル 13 よ 4 Ⅱ ( ム の 高 安 日 ・ ・ RO 予 2 ) 「 門 工 ン タ ー プ ラ イ ズ 2 的 ー ROA 2 予 れ 10 調 株 益 一 円 国 力 パ ロ 企 肉 10 5 ー % ー 1 最 純 益 ( 円 ① 行 9 く 外 国 > 0 ー く 浮 動 株 月 0.","ー7283421.1176~【株式】&4,飛【株応2酩4.3>Ⅱ己資本Ⅱ一14,7%門コーポレーシン和(皿0)1ー生3〉ー財団1只社(イー7ー)Ⅱ一時80響「Ⅱ'フリこパネル13よ4Ⅱ(ムの高安日・・RO予2)「門工ンタープライズ2的ーROA2予れ10調株益一円国力パロ企肉105ー%ー1最純益(円①行9く外国>0ーく浮動株月0.","ー.~【株式】&4,飛【株応2酩4.3>Ⅱ己資本Ⅱ一14,7%門コーポレーシン和(皿0)1ー生3〉ー財団1只社(イー7ー)Ⅱ一時80響「Ⅱ'フリこパネル13よ4Ⅱ(ムの高安日・・RO予2)「門工ンタープライズ2的ー%ー1最純益(円①行9く外国>0ーく浮動株月0.",0
1844,1844.T,大盛工業,建設業,theme_wide,". 3 14. 3 . 2 24 ー :.Æ200 カ :.ß300 カ 第 0 → ー 2 4 ま 0 0 【 株 式 】 珥 G 肥 俐 【 株 ド 刄 , 名 く 1> 務 ) く 2 輒 > 市 プ ラ ス ウ イ ン ・ ′ く 一 ス ・ テ ク . 本 5 : マ イ ル ス ト ー ン ・ キ ャ 已 安 き 比 事 4 & . ネ ジ メ ン ト 訂 【 指 標 等 】 わ 楽 大 券 加 龕 安 統 日 ・ ROE 予 ー モ ル ガ ぎ 券 24 3 ー",".314.3.224ー:.Æ200カ:.ß300カ第0→ー24ま00【株式】珥G肥俐【株ド刄,名く1>務)く2輒>市プラスウイン・′く一ス・テク.本5:マイルストーン・キャ已安き比事4&.ネジメント訂【指標等】わ楽大券加龕安統日・ROE予ーモルガぎ券243ー","..3.ー:.Æカ:.ßカ第0→ー24ま00【株式】珥G肥俐【株ド刄,名く1>務)く2輒>市プラスウイン・′く一ス・テク.本5:マイルストーン・キャ已安き比事4&.ネジメント訂【指標等】わ楽大券加龕安統日・",0
1847,1847.T,イチケン,建設業,theme_bodyleft,"【 株 式 】 & ー 7 0 値 0 7 , ー 【 株 主 1 明 , 6 名 く 幻 ① 庸 17.1 2 1 03 り 本 比 47 M ・ DJFSCAV 15 9 ー 之 四 0 0 響 「 5 8 宇 8 1 ユ 57 3 1 【 指 標 等 】 く 生 3 〉 DFA tl ス モ ー ル キ ッ 高 安 呂 ・ ROE 1 予 1 住 脇 ROA 4 予 ー 住 て 不 産 7 ー の 2 % 57 幻 10 7 ー 1 2300 調 ー 株 益 40 よ 4 円 く 円 〉 Ⅱ ・ 恥 勳 段 : 戸 年 、 0 ( 0 年 満 、 、 ) 、 0 チ ・ ・ 一 卩 】 靨 こ 谷 ハ 博 之 飄","【株式】&ー70値07,ー【株主1明,6名く幻①庸17.12103り本比47M・DJFSCAV159ー之四00響「58宇81ユ5731【指標等】く生3〉DFAtlスモールキッ高安呂・ROE1予1住脇ROA4予ー住て不産7ーの2%57幻107ー12300調ー株益40よ4円く円〉Ⅱ・恥勳段:戸年、0(0年満、、)、0チ・・一卩】靨こ谷ハ博之飄","【株式】&ー70値07,ー【株主1明,6名く幻①庸17.り本比47M・DJFSCAVー之四00響「58宇81ユ【指標等】く生3〉DFAtlスモールキッ高安呂・57幻ー調ー株益40よ4円く円〉Ⅱ・恥勳段:戸年、0(0年満、、)、0チ・・一卩】靨こ谷ハ博之飄",0
1848,1848.T,富士ピー・エス,建設業,theme_bodyleft,"93. 4 9 11 東 S 2 : 0 」 → 分 1 → 1.1 ー 7 本 比 日 本 カ ス ト デ ィ 信 託 冂 ( 神 第 1 Ⅱ 己 資 本 10 , 繝 内 日 本 鉄 道 石 4 」 1 一 齠 〉 日 本 マ ス タ ー 信 龜 I( し 州 47 い 4 【 指 標 等 】 く h.3 〉 日 マ ス タ 項 4 ROA 1. 予 1. 4 例 4 1 調 ー 株 益 44 4 訂 1 最 益 ( コ ) 8 く 信 〉 1 コ 第 ・ 定 戸 年 、 ( 0 年 前 、 ) 0 、 チ ・ ・ 4 】 ド 忠 彦","93.4911東S2:0」→分1→1.1ー7本比日本カストディ信託冂(神第1Ⅱ己資本10,繝内日本鉄道石4」1一齠〉日本マスター信龜I(し州47い4【指標等】くh.3〉日マスタ項4ROA1.予1.4例41調ー株益444訂1最益(コ)8く信〉1コ第・定戸年、(0年前、)0、チ・・4】ド忠彦","93.東S2:0」→分1→1.1ー7本比日本カストディ信託冂(神第1Ⅱ己資本10,繝内日本鉄道石4」1一齠〉日本マスター信龜I(し州47い4【指標等】くh.3〉日マスタ項4(コ)8く信〉1コ第・定戸年、(0年前、)0、チ・・4】ド忠彦",0
184A,184A.T,学びエイド,情報・通信業,theme_bodyleft,"2 第 → ー ( 9 囮 D 高 値 東 誕 c 国 人 安 【 株 式 】 & 2 , 【 株 ド 名 く 既 4 > 3 チ 4 【 役 員 政 感 ・ 林 0 チ 0 想 ド 坏 ・ 松 本 韻 益 ( な 4 ) 93 調 株 益 ROA 予 響 「 72 号 投 資 業 合 2 ( 加 ) 氈 文 イ / ペ ー シ ョ ン フ ァ ン ド 1 15 7.2 ま 比 鈴 木 Ⅱ 己 資 本 跖 事 業 組 合 ( ) 5 K&P'K— ト ナ ー ズ 3 い 投 資 制 ( 幻 ) ー 断 K&P'K— ト ナ ー ズ 2 い 投 資 く 肥 > 而 事 業 細 合 114 ( 五 1) 廣 政 愁","2第→ー(9囮D高値東誕c国人安【株式】&2,【株ド名く既4>3チ4【役員政感・林0チ0想ド坏・松本韻益(な4)93調株益ROA予響「72号投資業合2(加)氈文イ/ペーションファンド1157.2ま比鈴木Ⅱ己資本跖事業組合()5K&P'K—トナーズ3い投資制(幻)ー断K&P'K—トナーズ2い投資く肥>而事業細合114(五1)廣政愁","2第→ー(9囮D高値東誕c国人安【株式】&2,【株ド名く既4>3チ4【役員政感・林0チ0想ド坏・松本韻益(な4)93調株益ションファンド.2ま比鈴木Ⅱ己資本跖事業組合()5K&P'K—トナーズ3い投資制(幻)ー断K&P'K—トナーズ2い投資く肥>而事業細合(五1)廣政愁",0
1850,1850.T,南海辰村建設,建設業,theme_tight,"8. 8 東 ⑤ G3 、 四 9.4 第 0 → ー 龕 3 4 △ 1t1 【 株 ょ & 【 株 ド 齎 之 「 興 務 く > 人 じ ・ 本 15,T73 川 設 ー 安 比 事 5 自 家 引","8.8東⑤G3、四9.4第0→ー龕34△1t1【株ょ&【株ド齎之「興務く>人じ・本15,T73川設ー安比事5自家引","8.8東⑤G3、四9.4第0→ー龕34△1t1【株ょ&【株ド齎之「興務く>人じ・本15,T73川設ー安比事5自家引",0
1852,1852.T,淺沼組,建設業,theme_bodyleft,"ー 7 3 仕 5 【 株 式 】 & 乢 7 【 株 1 乢 名 閉 コ 〉 庸 1 & 1 19. 2 東 P G3 、 第 0 → 1 → Ⅷ 齠 〉 胤 61 ょ Ⅱ 己 資 本 47 , 62 日 本 カ ス ト デ ィ ぐ 」 47 ム 9 高 安 圏 7 1 響 9 石 14 14 , ー 南 都 ー 1 ー 5 【 指 標 等 】 く 4 ・ 3 〉 「 社 株 投 資 会 四 ( 凵 ) 2 4400 調 株 益 訂 11 韻 益 ( 17 ① 7 , ー 【 役 員 】 賍 沼 誠 豊 田 彰 戸 年 、 ( 0 年 満 ) 0 日 0 良 ー 和 了 , ・ 个","ー73仕5【株式】&乢7【株1乢名閉コ〉庸1&119.2東PG3、第0→1→Ⅷ齠〉胤61ょⅡ己資本47,62日本カストディぐ」47ム9高安圏71響9石1414,ー南都ー1ー5【指標等】く4・3〉「社株投資会四(凵)24400調株益訂11韻益(17①7,ー【役員】賍沼誠豊田彰戸年、(0年満)0日0良ー和了,・个","ー73仕5【株式】&乢7【株1乢名閉コ〉庸1&.2東PG3、第0→1→Ⅷ齠〉胤61ょⅡ己資本47,62日本カストディぐ」47ム9高安圏71響9石,ー南都ー1ー5【指標等】く4・3〉「社株投資会四(凵)調株益訂11韻益(17①7,ー【役員】賍沼誠豊田彰戸年、(0年満)0日0良ー和了,・个",0
1853,1853.T,森組,建設業,theme_wide,【 株 式 】 俐 【 株 ド ー 名 く ① 翹 他 ホ ー ム ズ ー (907B) 長 谷 に コ ー ポ 務 ) く 〉 市 自 社 引 「 会 本 乢 り そ な 銀 行 . 8 G3 、 7 2 ィ 24 ー 7 3 【 指 標 等 】 く 〉 こ 菱 UFJ 銀 行 龕 安 統 日 ・ ROE く 外 〉 ー : 24 3 ー ー ROA ー % ー く 投 信 〉 凹,【株式】俐【株ドー名く①翹他ホームズー(907B)長谷にコーポ務)く〉市自社引「会本乢りそな銀行.8G3、72ィ24ー73【指標等】く〉こ菱UFJ銀行龕安統日・ROEく外〉ー:243ーーROAー%ーく投信〉凹,【株式】俐【株ドー名く①翹他ホームズー(B)長谷にコーポ務)く〉市自社引「会本乢りそな銀行.8G3、72ィ24ー73【指標等】く〉こ菱UFJ銀行龕安統日・凹,2
1860,1860.T,戸田建設,建設業,theme_wide,"8. 5 . 5 . 2 東 24 ー 島 【 株 式 】 俐 【 株 ド コ 大 ・ 4 日 本 マ ス タ ー 本 日 カ ス ト , 日 安 き 比 事 4 ノ ー ザ ン ト ラ ス ト ( A 0 う 材 ー 【 指 標 等 】 〉 日 本 マ ス タ ー 信 託 リ う 龕 統 一 安 統 日 ・ ROE ー 24 3 ー ー ー ROA ー 脇 株 会 5 石","8.5.5.2東24ー島【株式】俐【株ドコ大・4日本マスター本日カスト,日安き比事4ノーザントラスト(A0う材ー【指標等】〉日本マスター信託リう龕統一安統日・ROEー243ーーーROAー脇株会5石","8.5.5.2東24ー島【株式】俐【株ドコ大・4日本マスター本日カスト,日安き比事4ノーザントラスト(A0う材ー【指標等】〉日本マスター信託リう龕統一安統日・",0
1861,1861.T,熊谷組,建設業,theme_bodyleft,"17.1 .11 11 東 P 冊 .0 第 0 → 1 ( 訂 り 高 安 ー 7 Ⅱ 己 資 本 1 , 例 3 生 3 〉 而 日 カ ス ト ー 一 日 マ ス タ ヨ 日 制 3 ー 1 匯 既 住 友 林 業 9 幻 【 株 式 】 & 43 , 2 【 株 1 , 閉 コ 〉 庸 37 ( 1 響 「 1 噐 9 リ バ ( ロ ン ド ン プ 3 【 指 標 等 】 く 4 ・ 3 〉 ラ イ ム Brs ・ ( ム 2 ) 2 , 2 仏 83 く 紗 国 〉 31R 、 く - 効 〉 Ⅱ 3 人 、 7. 、 7 資 2 , 4 JP モ ル ガ ン ( ー 5 ) ( コ ) , 幻 3 ラ ス ト ( 9 ) 4 新 4 剃 株 益 一 円 ス テ ー ト ・ ス リ ー ト ・ バ ン ク & 4 ROA 1 ー 予 2 ン ト コ ラ ー ラ ル ( 2 刈 ~ 2 4 高 安 呂 ・ ・ ROE 4 ー ー は B ク ラ イ エ ン ト ア カ ウ","17.1.1111東P冊.0第0→1(訂り高安ー7Ⅱ己資本1,例3生3〉而日カストー一日マスタヨ日制3ー1匯既住友林業9幻【株式】&43,2【株1,閉コ〉庸37(1響「1噐9リバ(ロンドンプ3【指標等】く4・3〉ライムBrs・(ム2)2,2仏83く紗国〉31R、く-効〉Ⅱ3人、7.、7資2,4JPモルガン(ー5)(コ),幻3ラスト(9)4新4剃株益一円ステート・スリート・バンク&4ROA1ー予2ントコラーラル(2刈~24高安呂・・ROE4ーーはBクライエントアカウ","17.1.東P冊.0第0→1(訂り高安ー7Ⅱ己資本1,例3生3〉而日カストー一日マスタヨ日制3ー1匯既住友林業9幻【株式】&43,2【株1,閉コ〉庸37(1響「1噐9リバ(ロンドンプ3【指標等】く4・3〉ライムBrs・(ム2)2,2仏83く紗国〉31R、く-効〉Ⅱ3人、7.、7資2,4JPモルガン(ー5)(コ),幻3ラスト(9)4新4剃株益一円ステート・スリート・バンク&4・・",0
1866,1866.T,北野建設,建設業,theme_wide,"圏 . 2 ・ 5 24 ー 6 ー 0 → ー 【 株 式 】 俐 【 株 ド ー 名 く ① 自 社 ( 自 己 株 ロ ) ⅱ 0 人 一 7 務 ) く 2 3 〉 市 」 ・ 財 合 会 社 鴪 皀 本 43 , 行 テ ル ・ コ ー ポ レ ー 54 儁 贔 0 日 マ ス 既 日 訂 3 【 指 等 】 ; 井 24 3 ー ROA 脇 く 外 〉 7-2 く 瀞","圏.2・524ー6ー0→ー【株式】俐【株ドー名く①自社(自己株ロ)ⅱ0人一7務)く23〉市」・財合会社鴪皀本43,行テル・コーポレー54儁贔0日マス既日訂3【指等】;井243ーROA脇く外〉7-2く瀞","圏.2・ー6ー0→ー【株式】俐【株ドー名く①自社(自己株ロ)ⅱ0人一7務)く23〉市」・財合会社鴪皀本43,行テル・コーポレー54儁贔0日マス既日訂3【指等】;井ー",0
1867,1867.T,植木組,建設業,theme_bodyleft,"17.1 幻 . 4 東 S 73 、 2 1 6 お 3 & 9 ー 0 → 1 阜 ・ Ⅱ 己 資 本 : 7 第 p ヒ 越 銀 行 4. 舸 → 幻 9 16 , 第 四 ジ ェ ー シ ー ビ ー カ ー ド ( よ の 18 幻 15 4 17 ー 7 & 7 【 指 標 等 】 。 い 会 ド 高 安 呂 ・ ROE 7. Ⅱ 社 2 1N1 17 石 調 株 益 行 1 材 ー 1 最 益 ( 幻 コ ) 1 , 8 行 く 信 〉 齠 第 ・ 定 3.7 、 戸 年 、 ( 0 年 高 ~ 、 ) 00 【 員 木 を 明 盟 下","17.1幻.4東S73、216お3&9ー0→1阜・Ⅱ己資本:7第pヒ越銀行4.舸→幻916,第四ジェーシービーカード(よの18幻15417ー7&7【指標等】。い会ド高安呂・ROE7.Ⅱ社21N117石調株益行1材ー1最益(幻コ)1,8行く信〉齠第・定3.7、戸年、(0年高~、)00【員木を明盟下","17.1幻.4東S73、お3&9ー0→1阜・Ⅱ己資本:7第pヒ越銀行4.舸→幻,第四ジェーシービーカード(よの18幻ー7&7【指標等】。い会ド高安呂・益(幻コ)1,8行く信〉齠第・定3.7、戸年、(0年高~、)00【員木を明盟下",1
2300,2300.T,きょくとう,サービス業,theme_bodyleft,2 ロ 一 m87 リ 効 足 2 血 ー 「 」 テ 盟 行 子 ネ ン ル 年 自 は シ 第 犁 ル 広 光 噐 ド 平 : 牒 沢 田 鬻 【 目 自 西 十 佐 牧 ロ 冨 尿 外 投 4 4 金 債 き 本 矗 柵 ( 安 7 ー 4 4 - 呂 - -1 4 9 ル ス,2ロ一m87リ効足2血ー「」テ盟行子ネンル年自はシ第犁ル広光噐ド平:牒沢田鬻【目自西十佐牧ロ冨尿外投44金債き本矗柵(安7ー44-呂--149ルス,2ロ一m87リ効足2血ー「」テ盟行子ネンル年自はシ第犁ル広光噐ド平:牒沢田鬻【目自西十佐牧ロ冨尿外投44金債き本矗柵(安7ー44-呂--ルス,0
186A,186A.T,アストロスケールホールディングス,サービス業,theme_bodyleft,"2 幻 . 4 幻 ・ 公 カ ( 8 り 2 都 ー 幻 】 (OA) 東 装 G 高 値 9 , Ⅱ 1 高 安 日 ・ 【 株 式 】 & , 8 印 飛 【 株 幻 .4 〉 1 2.1) 最 高 ( 2 凵 ) , 23 合 調 整 ー 株 益 一 円 THE FUND 投 資 、 組 人 ROA △ 4 ー 予 △ 32 2 2 の ROE 2 予 4. 日 ツ ロ ー ス 単 ャ ピ タ ル 投 事 業 組 合 9 ( ) 【 指 標 等 】 く 0 な ・ わ 「 出 ズ ー ス . ェ ー ス タ ー ト 場 2 業 細 合 本 比 ー AS 工 ー ス タ ー 日 号 Ⅱ 己 資 本 9 , 4 丿 ー ー ズ 3 四 阜 0 眈 l> 。 ャ フ コ SV4 共 イ ・ 整 業 ー N C 」 臨 7 例 ー & 田 光 信 ム 7 側 .3 国 人","2幻.4幻・公カ(8り2都ー幻】(OA)東装G高値9,Ⅱ1高安日・【株式】&,8印飛【株幻.4〉12.1)最高(2凵),23合調整ー株益一円THEFUND投資、組人ROA△4ー予△3222のROE2予4.日ツロース単ャピタル投事業組合9()【指標等】く0な・わ「出ズース.ェースタート場2業細合本比ーAS工ースター日号Ⅱ己資本9,4丿ーーズ3四阜0眈l>。ャフコSV4共イ・整業ーNC」臨7例ー&田光信ム7側.3国人","2幻.4幻・公カ(8り2都ー幻】(OA)東装G高値9,Ⅱ1高安日・【株式】&,8印飛【株幻.4〉12.1)最高(2凵),23合調整ー株益一円THEFUND投資、組人・わ「出ズース.ェースタート場2業細合本比ーAS工ースター日号Ⅱ己資本9,4丿ーーズ3四阜0眈l>。ャフコSV4共イ・整業ーNC」臨7例ー&田光信ム7側.3国人",0
1870,1870.T,矢作建設工業,建設業,theme_bodyleft,5 応 以 門 櫑 「 保 00 高 ← 高 響 は 外 投 水 金 債 5 1 1 去 安 期 仕 ー カ 2 3 ~ 女 34 - ・ 5 幻 ・ を - ー 11 ー,5応以門櫑「保00高←高響は外投水金債511去安期仕ーカ23~女34-・5幻・を-ー11ー,5応以門櫑「保00高←高響は外投水金債去安期仕ーカ23~女34-・5幻・を-ー11ー,0
1871,1871.T,ピーエス・コンストラクション,建設業,theme_wide,"5 14. 3 東 24 ー & 3 島 2 24 3 ー ー ー 【 株 式 】 47 , 4 俐 【 株 ド コ 大 成 設 40 UBE ミ メ ン ト 務 ) く 2 〉 市 日 本 マ ス タ イ 日 皀 本 ー 平 洋 セ メ ) ー ー 有 日 本 マ ス タ ー ト ラ ス ト ROE ー 脇 ー 自 社 先 会 40 ROA 4 脇","514.3東24ー&3島2243ーーー【株式】47,4俐【株ドコ大成設40UBEミメント務)く2〉市日本マスタイ日皀本ー平洋セメ)ーー有日本マスタートラストROEー脇ー自社先会40ROA4脇",".3東24ー&3島ーーー【株式】47,4俐【株ドコ大成設40UBEミメント務)く2〉市日本マスタイ日皀本ー平洋セメ)ーー有日本マスタートラスト",0
1873,1873.T,日本ハウスホールディングス,建設業,theme_wide,"【 株 式 】 40 , 俐 【 株 ド 075?l ( ー ー 日 マ ス 、 日 務 ) く 24D 市 日 資 本 載 7G3 み す ほ 券 % き 比 事 4 ー 成 田 和 . 4 3 24 ー 1 4 凶 ー ー 【 指 標 等 】 く ー の 第 - 生 命 保 険 24 3 ROA 脇 5","【株式】40,俐【株ド075?l(ーー日マス、日務)く24D市日資本載7G3みすほ券%き比事4ー成田和.4324ー14凶ーー【指標等】くーの第-生命保険243ROA脇5","【株式】40,俐【株ド?l(ーー日マス、日務)く24D市日資本載7G3みすほ券%き比事4ー成田和.ー14凶ーー【指標等】くーの第-生命保険",1
1878,1878.T,大東建託,不動産業,theme_bodyleft,"9 れ ー 5 ー 7 2 【 株 式 】 & 8 【 株 1 乢 10 閉 コ 〉 庸 第 : 4 1 匯 既 日 本 マ ス タ ヨ 日 % 9 ( な の 爲 IG ー C ・ ク ラ イ ア ン ト ・ オ ム = バ 分 1 → 1 1 生 3 〉 ス ・ ア カ ン ト ー 5 . 加 → 1 14 之 1 阜 6 Ⅱ 己 資 本 4 : 5 冊 光 通 信 国 2 東 P 高 安 1 9 1 幻 2 暑 2 1 1 町 3 1 1 【 指 標 等 】 く 〉 チ ェ ス 1 ( 幻 ) 高 安 呂 ・ ROE 1 & 刊 & BNYM ( { ; こ 貧 ℃ s ノ ン 2 ー 制 ー ROA 予 7. ト リ ー テ ィ ー 1 恥 ( ト 幻 ) 44 最 高 ( .3 ) 面 , ー テ ィ ー 1 ( 1 ) く 国 〉 4 & 9 、 - 効 幻 く 0 & 義 4 ま 5 、","9れー5ー72【株式】&8【株1乢10閉コ〉庸第:41匯既日本マスタヨ日%9(なの爲IGーC・クライアント・オム=バ分1→11生3〉ス・アカントー5.加→114之1阜6Ⅱ己資本4:5冊光通信国2東P高安191幻2暑211町311【指標等】く〉チェス1(幻)高安呂・ROE1&刊&BNYM({;こ貧℃sノン2ー制ーROA予7.トリーティー1恥(ト幻)44最高(.3)面,ーティー1(1)く国〉4&9、-効幻く0&義4ま5、","9れー5ー72【株式】&8【株1乢10閉コ〉庸第:41匯既日本マスタヨ日%9(なの爲IGーC・クライアント・オム=バ分1→11生3〉ス・アカントー5.加→之1阜6Ⅱ己資本4:5冊光通信国2東P高安幻2暑町【指標等】く〉チェス1(幻)高安呂・ー.3)面,ーティー1(1)く国〉4&9、-効幻く0&義4ま5、",0
1879,1879.T,新日本建設,建設業,theme_wide,". 5 5 . 4 東 24 ー 6 例 → 島 安 7 0 3 ⅱ 24 3 一 引 【 株 式 】 , 俐 【 株 ド 4 名 く ① シ ン こ ホ ン ム ニ オ ン ・ サ イ ト 67G 務 ) く 2 3 〉 市 日 本 マ ス . タ ' 託 日 き 比 事 京 葉 銀 公 川 人 新 日 育 0 ス テ ー ト ・ ス ト リ ー ト Bi ROE 試 一 東 方 地 」 . ー ROA 73 73 日 本 カ ス ト プ イ 日 ⅱ 0",".55.4東24ー6例→島安703ⅱ243一引【株式】,俐【株ド4名く①シンこホンムニオン・サイト67G務)く23〉市日本マス.タ'託日き比事京葉銀公川人新日育0ステート・ストリートBiROE試一東方地」.ーROA7373日本カストプイ日ⅱ0",".55.4東24ー6例→島安ⅱ一引【株式】,俐【株ド4名く①シンこホンムニオン・サイト67G務)く23〉市日本マス.タ'託日き比事京葉銀公川人新日育0ステート・ストリートBiプイ日ⅱ0",0
1882,1882.T,東亜道路工業,建設業,theme_bodyleft,"17.1 幻 . 4 東 P ー 37 6 お .6 f0-6 【 株 式 】 & 51 , ー 【 株 1 朝 , 9 名 く 幻 コ 〉 庸 1 匯 既 自 l( 自 己 株 ロ ) 1 9 第 0 → 1 5 6 ⅱ 新 日 - マ ス タ ヨ 氈 日 側 一 生 3 〉 イ ン タ : ト ラ ス ト T ( ケ イ マ ン ) シ Ⅱ 己 資 本 6 横 銀 行 47 4 爲 島 安 比 、 、 一 -0 ~ ー 7 1 Ⅱ 74 【 指 標 等 】 く 4 ・ 3 〉 日 本 国 開 発 2 ROA 4 脇 秘 く 円 月 、 く 霧 勳 橆 儀 2 ー 1 四 1 Ⅱ 74 韻 益 ( 2 ロ ) 4 , 27 資 0 , 0 凡 ・ 1 t) 森 下 協 ・ 村 直 甼 精 、 雅 ・","17.1幻.4東Pー376お.6f0-6【株式】&51,ー【株1朝,9名く幻コ〉庸1匯既自l(自己株ロ)19第0→156ⅱ新日-マスタヨ氈日側一生3〉インタ:トラストT(ケイマン)シⅡ己資本6横銀行474爲島安比、、一-0~ー71Ⅱ74【指標等】く4・3〉日本国開発2ROA4脇秘く円月、く霧勳橆儀2ー1四1Ⅱ74韻益(2ロ)4,27資0,0凡・1t)森下協・村直甼精、雅・","17.1幻.4東Pーお.6f0-6【株式】&51,ー【株1朝,9名く幻コ〉庸1匯既自l(自己株ロ)19第0→ⅱ新日-マスタヨ氈日側一生3〉インタ:トラストT(ケイマン)シⅡ己資本6横銀行爲島安比、、一-0~ー71Ⅱ74【指標等】く4・3〉日本国開発2韻益(2ロ)4,27資0,0凡・1t)森下協・村直甼精、雅・",1
1885,1885.T,東亜建設工業,建設業,theme_bodyleft,"ー 分 -1 4 4 8 △ .0 4.5 【 株 式 】 & 87 , 9 爲 【 株 第 向 3 行 名 く 幻 コ 〉 庸 Ⅱ 己 資 本 一 太 羇 〒 髢 メ ン 1 4. 1 4 東 高 安 ま 比 、 0 ー 婆 叫 ' 命 保 険 , 0 9 亠 1 物 「 柮 会 圏 【 指 標 等 】 く h.3 〉 み す ほ 銀 行 2 ー 一 一 1 調 整 ー 株 益 1 儺 4 421 最 佩 3 ) 15 6 【 役 員 盟 0 早 川 毅 日 廣 瀬 虹 一 資 な 网 な 中 柴 羇 、 本 多 漿 人 高","ー分-1448△.04.5【株式】&87,9爲【株第向3行名く幻コ〉庸Ⅱ己資本一太羇〒髢メン14.14東高安ま比、0ー婆叫'命保険,09亠1物「柮会圏【指標等】くh.3〉みすほ銀行2ー一一1調整ー株益1儺4421最佩3)156【役員盟0早川毅日廣瀬虹一資な网な中柴羇、本多漿人高","ー分-△.04.5【株式】&87,9爲【株第向3行名く幻コ〉庸Ⅱ己資本一太羇〒髢メン14.14東高安ま比、0ー婆叫'命保険,09亠1物「柮会圏【指標等】くh.3〉みすほ銀行2ー一一1調整ー株益1儺最佩3)【役員盟0早川毅日廣瀬虹一資な网な中柴羇、本多漿人高",2
